bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
171,105892,1,108,1,47,1,25,1,28,1,34,1,2487,1,17,1,81,1,35,1,24,2,9,1,22,1,294,1,32,1,24,1,19,2,,,39,1,460,1,119,1,129,1,637,1,68,1,31,1,185,1,18,1,290,1,29,1,15,1,34,1,835,1,18,1,32,1,399,2,5679,1,19,1,16,1,14,1,462,2,22,1,26300,2,45,1,12989,1,427,1,69,1,2934,3,1338,2,19,1,35,1,3707,2,,,16,1,26,1,28,1,11,1,12,1,23,1,35,1,124,1,23,1,,,1885,2,1199,1,81,1,411,1,19,1,17,1,1949,1,569,1,,,28,1,1753,2,21,1,26,1,23,1,76,1,3014,2,2600,6,18,1,17,1,24,2,494,1,773,1,137,1,375,2,26,1,14,1,96,1,109,1,24,1,16,1,19,1,20,1,302,1,204,1,15,1,16,1,24,1,72,1,303,1,131,1,837,1,812,2,15,1,71,1,17,1,30,1,21,2,15,1,1477,2,34,1,454,2,13,1,,,19,1,24,2,16,1,29,1,23,1,19,1,,,18,1,2974,2,44,1,15,1,3530,2,22,1,26,1,511,1,5916,3,25,1,19,1,24,1,15,1,17,1,13,2,20,1,9,1,127,3,109,1,328,1,208,1,,,157,1,341,2,,,18,3,884,2,38,3,,,228,1,,,199,1,44,1,437,4,15,1,72,1,269,1,1493,2,17,1,,,535,2,115,1,158,1,33,1,7,1,2660,1,,,30,1,,,17,2,,,24,1,9,1,11,1,20,1,24,1,,,2244,5
2223,75029,2,,,,,,,,,,,1279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,5,,,,,,,725,2,,,,,200,4,2659,12,,,,,,,,,,,27588,1,,,5134,2,,,,,2981,2,1431,1,,,,,2645,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5,,,,,390,5,,,,,,,,,3536,1,2993,2,,,,,6,4,,,,,,,96,12,,,,,,,,,,,,,,,,,82,3,,,,,,,,,,,19,5,,,,,119,3,,,,,,,,,,,,,858,8,,,645,1,,,,,,,,,,,,,,,,,,,,,3440,1,,,,,8419,1,,,,,,,2521,8,,,,,,,,,,,,,,,,,,,13,4,,,103,2,,,13,2,89,7,,,,,196,11,,,,,,,,,,,,,485,2,,,,,,,2777,1,,,,,217,3,,,,,,,,,1473,2,,,,,,,,,,,6,10,,,,,,,,,,,1768,7
1406,47885,3,25,2,,,,,,,,,671,4,,,,,,,17,3,,,,,50,3,,,,,,,,,,,208,4,,,,,,,,,,,,,,,90,3,,,,,,,200,12,,,12,2,228,3,3328,6,,,,,,,361,3,,,18101,3,15,4,2731,4,46,6,15,2,442,5,727,4,,,,,2624,4,24,1,,,,,10,3,,,,,,,,,,,,,,,1925,1,,,,,306,3,,,,,186,8,76,4,,,4,3,2460,1,,,,,,,13,4,1771,3,2090,8,,,11,3,12,3,,,,,,,94,13,,,,,,,11,7,,,,,,,,,69,5,24,9,,,,,,,,,,,,,,,68,5,,,,,,,,,,,,,1537,1,9,8,323,3,,,,,,,32,1,,,,,,,,,,,,,545,10,,,,,619,11,,,,,124,6,2683,7,,,,,,,,,,,15,1,11,2,,,385,1,,,49,12,31,9,,,,,131,5,,,,,598,3,,,,,,,,,,,,,,,,,,,,,139,9,,,,,130,5,14,4,,,,,,,290,7,,,,,,,9,4,,,8,6,,,,,,,8,3,,,1150,9
10816,40124,4,,,,,,,,,,,354,7,,,,,,,27,1,,,,,,,,,,,26,1,,,31,2,134,7,,,,,,,,,,,22,2,,,51,9,,,,,,,287,5,,,,,186,5,2900,9,,,,,,,72,8,,,11575,7,,,3051,3,67,4,,,399,6,266,6,,,,,1698,8,,,,,,,,,,,,,,,,,,,,,,,769,6,48,6,,,233,4,,,,,315,3,,,,,,,535,4,,,,,,,,,1307,6,1624,10,,,,,,,,,,,34,2,188,4,,,,,,,,,,,,,,,,,,,62,3,,,,,,,,,,,,,,,,,,,,,,,,,23,1,,,624,11,25,2,235,4,,,22,1,,,,,,,,,,,,,,,,,1409,3,,,,,1850,3,,,,,127,5,6164,2,,,,,,,,,,,,,,,,,26,6,,,65,9,,,,,,,80,9,,,,,314,6,,,,,,,,,,,,,,,,,,,19,2,222,7,,,,,117,7,,,,,,,,,305,6,,,,,,,25,1,,,17,2,,,,,,,,,,,2194,6
2397,39265,5,14,3,14,2,,,14,2,,,1124,3,,,,,,,7,6,,,,,96,2,,,6,3,,,,,9,3,321,2,,,,,26,5,,,25,2,17,3,,,55,7,,,13,2,13,2,263,7,,,8,5,435,1,4059,4,,,,,,,348,4,,,13413,5,13,5,2593,5,28,7,15,3,3046,1,182,10,,,,,1396,11,,,,,10,3,,,,,,,,,23,2,,,,,,,1454,5,,,10,2,171,6,,,,,264,5,94,3,,,10,2,35,13,,,,,8,2,36,2,941,8,2851,4,,,,,,,55,2,18,2,,,35,30,12,2,,,,,35,3,,,,,6,3,9,3,62,7,48,6,,,,,,,62,2,9,6,,,,,27,8,,,,,,,,,,,,,556,14,15,4,203,5,,,,,,,9,3,,,,,,,8,2,,,,,525,12,9,2,,,659,9,,,,,,,1502,11,,,,,,,,,,,10,5,,,,,33,4,,,60,10,50,7,,,,,120,6,,,,,406,4,16,4,,,22,5,,,,,,,70,8,,,,,10,4,395,5,,,,,91,9,28,2,,,,,6,2,92,13,20,1,,,,,10,3,,,7,8,,,,,,,9,2,,,486,17
2093,33070,6,,,,,,,,,,,67,17,,,,,,,,,,,,,11,5,,,,,,,,,,,42,11,,,,,11,6,10,3,,,,,,,43,13,2,2,,,,,125,19,,,,,55,18,1207,24,,,,,,,,,,,13209,6,11,6,1347,14,,,,,39,16,129,26,,,,,960,19,,,,,,,,,4,2,,,,,,,,,10,2,,,141,20,6,7,,,44,13,,,,,110,14,9,9,,,,,112,10,,,,,,,,,605,17,6726,1,,,12,2,4,5,,,5,4,,,167,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7,,,,,,,,,,,,,582,13,,,51,19,,,,,,,,,,,,,,,,,,,,,394,18,,,,,701,8,,,,,,,1599,10,,,,,7,2,,,,,,,,,,,,,,,56,11,20,11,,,,,,,4,3,,,190,12,,,5,2,,,,,,,,,261,5,,,,,,,103,12,,,,,73,11,,,,,,,,,464,4,,,,,,,,,,,11,4,,,,,,,,,5,1,3272,1
2162,30733,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,21,24,,,,,,,221,9,,,,,32,25,1975,15,,,,,,,,,,,16851,4,,,1070,20,,,,,,,161,15,,,,,1021,18,,,,,1,6,,,,,,,,,,,,,,,,,52,39,,,,,,,,,,,176,9,,,,,,,20,17,,,,,,,6,10,747,14,305,29,,,,,,,7,4,,,,,48,20,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,37,4,14,,,,,,,,,,,,,,,,,,,,,,,589,8,,,,,321,18,,,,,18,11,4104,4,,,,,,,,,,,,,,,,,3,13,,,,,6,16,,,,,9,18,,,,,181,13,,,,,,,,,,,,,,,,,,,,,99,13,,,,,113,8,,,,,,,,,113,11,,,,,,,,,,,,,,,,,,,,,,,2298,4
2181,23744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,241,3,,,,,,,,,,,,,,,48,10,,,,,,,188,14,,,,,157,6,1706,18,,,,,,,252,5,,,6724,14,16,3,1432,12,139,2,13,4,,,136,21,,,,,1202,14,,,,,,,,,,,,,,,,,,,,,,,339,10,,,,,74,10,,,,,238,6,,,,,,,318,6,,,,,,,17,3,793,13,852,16,,,,,,,36,3,,,,,37,27,,,,,,,,,,,,,,,11,2,28,9,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,17,13,5,137,6,,,,,,,,,,,,,,,,,,,,,1076,5,,,,,364,16,,,,,151,4,1931,9,,,,,,,,,,,13,3,,,,,27,5,,,83,7,35,8,,,,,45,12,9,1,,,2412,1,,,,,,,,,,,,,213,6,,,,,,,279,6,,,,,130,6,23,3,,,,,,,,,,,,,,,,,,,13,3,,,,,,,,,,,1231,8
463,22776,9,6,6,7,4,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,32,13,,,,,,,,,7,6,,,,,37,15,,,,,,,211,10,,,,,77,13,1958,16,,,,,,,,,,,10145,9,4,27,969,21,15,13,7,13,19,19,135,22,,,,,1060,15,,,,,,,,,,,,,,,,,,,,,,,81,29,,,,,31,14,,,,,54,26,,,,,,,45,12,,,,,,,,,814,12,2445,7,,,,,,,,,,,,,45,22,,,,,,,8,8,,,,,,,,,18,11,,,,,,,,,,,,,,,,,12,10,,,,,,,,,,,,,367,20,5,10,43,21,,,,,,,,,,,,,,,,,,,,,529,11,,,,,1520,4,,,,,,,1048,14,,,,,,,,,,,,,,,,,,,,,,,10,15,,,,,14,16,,,,,169,14,,,,,,,,,,,,,45,10,,,,,,,77,16,,,,,59,13,,,,,,,,,35,17,,,,,,,,,,,,,,,,,,,,,,,607,14
2425,21322,10,,,,,,,,,,,112,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,59,4,,,,,,,222,8,,,,,106,10,1664,19,,,,,,,,,,,6576,15,8,10,2005,9,,,9,8,120,10,243,7,,,,,1248,13,,,,,3,5,,,,,,,,,,,,,,,,,214,14,,,,,,,,,,,156,11,10,8,,,,,,,,,,,,,,,926,9,625,19,,,,,,,,,,,,,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,22,,,,,,,,,,,,,,,,,,,,,,,,,897,7,,,,,1222,5,,,,,172,3,3680,6,,,,,,,,,,,,,,,,,,,,,92,6,,,,,,,,,,,,,149,17,,,,,12,7,,,,,,,,,,,,,,,,,,,,,214,4,,,,,,,,,34,18,,,,,,,,,,,,,,,,,,,,,,,163,34
