bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
13,18779,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4,,,,,,,92,18,,,7,8,44,22,1401,19,,,,,,,50,10,,,9171,9,4,23,2006,11,,,5,11,,,58,38,,,4,2,629,24,,,,,,,,,,,,,3,4,,,,,,,,,798,3,,,,,,,,,,,92,15,,,4,1,,,,,,,,,,,,,322,32,1107,12,,,,,,,,,,,,,99,10,,,,,,,,,,,,,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,11,23,3,72,12,,,,,,,,,,,,,,,,,,,,,191,22,,,,,408,13,,,,,48,9,676,17,,,,,,,,,,,,,,,,,,,,,12,16,36,7,,,,,58,10,,,,,182,15,,,,,,,,,,,,,,,,,,,,,59,15,,,,,,,,,,,,,,,21,19,,,,,,,,,,,,,,,,,,,,,,,463,19
811,18375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6,,,,,,,28,35,,,,,,,1730,15,,,,,,,,,,,7145,18,4,26,1494,14,,,,,,,128,24,,,,,1626,8,,,,,,,,,,,,,,,4,5,,,,,,,532,5,,,,,,,,,,,111,12,,,,,,,,,,,,,,,,,99,70,349,28,,,,,,,,,,,,,230,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,5,,,29,28,,,,,,,,,,,,,,,,,,,,,371,16,,,,,487,12,,,,,244,2,289,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568,4
27443,18055,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,18,,,,,,,70,22,,,14,3,31,29,677,34,,,,,,,67,9,,,875,114,10,9,491,31,40,7,,,,,131,22,,,,,480,33,,,,,,,,,,,,,,,,,,,,,,,69,29,,,,,103,9,,,,,,,,,,,,,,,,,,,,,,,429,23,1743,9,,,,,,,,,,,,,249,3,,,,,,,,,,,,,,,,,,,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,28,,,,,,,,,,,,,,,,,,,,,,,,,281,19,,,,,176,24,,,,,,,6467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,1,,,,,,,,,,,,,67,12,,,,,,,,,262,9,,,,,,,,,,,,,,,,,,,,,,,2632,2
25821,17770,14,,,,,,,,,,,423,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,5,,,,,,,,,,,1544,73,10,8,3141,5,,,,,,,,,,,,,3887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,3,,,,,,,,,,,,,,,,,,,,,,,636,13
2425,17725,15,,,,,,,,,,,137,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,24,20,,,,,,,166,11,,,,,86,12,1326,21,,,,,,,,,,,4892,28,11,6,2493,8,,,13,3,131,9,173,14,,,,,940,15,,,,,17,2,,,,,,,,,,,,,,,,,166,13,,,,,,,,,,,125,11,13,6,,,,,,,,,,,,,,,774,13,628,19,,,,,,,,,,,,,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,23,,,,,,,,,,,,,,,,,,,,,,,,,716,7,,,,,1085,5,,,,,114,6,2723,6,,,,,,,,,,,,,,,,,,,,,61,10,,,,,,,,,,,,,223,11,,,,,5,8,,,,,,,,,,,,,,,,,,,,,208,4,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,,,157,34
29351,16588,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,124,14,,,,,,,3078,6,,,,,,,,,,,3101,41,,,220,52,98,3,,,,,95,29,,,,,314,47,,,,,,,,,,,,,,,,,,,,,,,324,6,,,,,,,,,,,33,28,37,5,,,,,,,,,,,,,,,,,134,52,,,,,,,,,,,,,26,37,,,,,,,,,,,,,,,,,112,2,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,33,,,,,,,,,,,,,,,,,,,,,,,,,580,9,,,,,,,,,,,,,6956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,45,,,,,,,,,,,,,,,,,,,,,,,,,,,675,1,,,,,,,,,333,8,,,,,,,,,,,,,,,,,,,,,,,76,54
320,16178,17,,,,,,,,,,,92,13,,,,,,,12,5,,,,,,,,,,,,,11,1,,,89,9,,,,,,,,,9,6,,,,,68,5,,,,,,,100,17,,,8,6,45,21,1391,20,,,,,,,154,6,,,6233,21,19,2,1255,20,27,9,,,57,15,216,7,,,,,1778,7,,,,,8,5,3,3,,,,,14,2,,,18,4,,,,,117,16,41,6,,,,,,,,,217,7,,,,,,,237,8,,,,,,,8,6,227,38,237,36,,,,,3,6,,,,,27,3,34,31,,,,,,,11,3,,,,,,,,,32,9,14,11,,,,,,,,,5,7,,,,,84,5,,,,,,,,,,,,,555,10,10,9,47,19,,,,,,,10,3,,,,,,,,,,,,,447,12,,,,,359,14,,,,,91,7,1053,14,,,,,,,,,,,,,5,3,,,,,,,62,8,52,5,,,,,30,14,,,,,119,21,,,,,10,6,,,,,,,28,14,,,,,,,28,25,,,17,1,39,17,,,,,,,,,53,15,,,,,,,,,,,7,6,,,,,,,,,,,255,25
1294,16155,18,,,,,,,,,,,38,21,,,,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,10,,,,,,,,,,,,,61,17,1659,16,,,,,,,,,,,8840,10,3,34,1290,18,,,3,18,111,11,130,23,,,,,1377,10,,,,,,,,,,,,,,,4,6,,,,,,,193,10,,,,,,,,,,,82,17,,,,,,,22,14,,,,,2,8,4,10,823,10,,,,,,,,,,,,,,,216,5,,,,,,,,,,,,,,,,,,,15,10,,,,,,,2,4,,,,,,,4,11,,,,,,,,,,,,,305,20,,,26,29,,,,,,,3,7,,,,,,,,,,,,,35,64,,,,,,,,,,,,,345,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,8,,,,,163,17,,,,,,,,,,,,,32,12,,,,,,,21,27,,,,,27,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,31
181,13327,19,15,4,,,,,,,,,82,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,15,,,,,,,,,,,,,90,11,1437,18,,,,,,,,,,,7444,15,,,1113,22,,,11,5,,,65,31,,,,,752,18,,,,,,,,,,,,,,,,,,,,,,,159,14,,,,,131,7,,,,,55,22,,,,,,,,,,,,,,,,,160,51,155,48,,,,,,,,,,,,,,,,,,,,,7,6,,,,,,,,,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,24,,,53,18,,,,,,,,,,,,,,,,,,,,,139,28,,,,,178,23,,,,,,,393,22,,,,,,,,,,,,,,,,,148,3,,,,,,,,,2,4,,,,,,,184,14,,,,,,,,,,,,,9,16,,,,,,,34,22,,,,,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,32
2136,13110,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,7,,,,,,,,,,,,,,,,,,,,,,,243,7,,,,,,,2386,9,,,,,,,,,,,5647,24,8,11,339,40,,,,,880,4,,,,,,,319,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,8,,,,,170,9,7,7,,,,,,,,,,,,,,,397,26,,,,,,,,,,,,,,,20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,763,6,,,,,,,,,,,,,,,,,,,,,,,,,769,6,,,,,,,,,,,,,108,57,,,,,,,,,,,,,,,,,11,7,,,100,4,,,,,3,3,141,4,9,3,,,268,7,,,,,,,,,,,,,,,,,,,,,142,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,37
5072,11941,21,,,,,,,,,,,281,8,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,263,2,,,,,,,,,21,25,,,,,,,,,,,,,95,10,373,62,,,,,,,,,,,8383,11,4,31,86,79,,,,,24,17,,,,,,,313,48,,,,,,,,,,,,,,,,,66,2,,,,,,,459,2,,,,,,,,,,,,,,,,,149,9,,,,,,,,,97,73,293,32,,,,,,,,,,,,,95,12,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,,54,2,,,243,2,94,4,,,,,,,,,,,,,48,68,5,14,105,9,,,,,,,,,,,,,,,,,,,,,,,,,,,56,43,,,,,,,81,65,,,,,,,,,,,,,,,,,,,29,2,,,,,,,,,,,,,,,31,52,,,,,71,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,72
3886,11055,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,5,,,,,,,,,,,,,,,17,30,,,,,,,140,12,,,,,50,20,2319,11,,,,,,,,,,,2462,59,6,16,425,33,20,12,5,12,82,12,152,19,,,,,380,40,,,,,9,4,,,,,,,,,,,,,,,,,63,31,,,,,,,,,,,367,2,,,,,,,,,,,,,,,,,815,11,436,24,,,,,,,,,,,,,72,17,,,,,,,,,21,2,,,7,4,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,37,6,12,60,15,,,,,,,,,,,,,,,,,,,,,190,23,,,,,1724,4,,,,,119,5,194,40,,,,,,,,,,,,,,,,,,,,,62,9,19,14,,,,,268,3,,,,,73,30,,,,,,,,,,,,,,,,,,,,,97,13,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,56
50381,10899,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,27,1001,25,,,,,,,,,,,7667,14,,,540,30,,,,,24,18,194,10,,,,,191,67,,,,,,,,,,,,,,,,,,,,,,,110,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,14,74,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
