bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27443,24124,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,,,83,22,,,11,4,42,26,808,39,,,,,,,32,13,,,953,104,13,6,558,32,31,9,,,,,117,27,,,,,370,44,,,,,,,,,,,,,,,,,,,,,,,36,40,,,,,62,13,,,,,,,,,,,,,,,,,,,,,,,492,25,3831,2,,,,,,,,,,,,,772,2,,,,,,,,,,,,,,,,,,,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,32,,,,,,,,,,,,,,,,,,,,,,,,,496,17,,,,,249,20,,,,,,,9964,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,3,,,,,,,,,,,,,78,14,,,,,,,,,375,6,,,,,,,,,,,,,,,,,,,,,,,4015,5
2181,23466,12,,,,,,,,,,,150,12,,,,,,,,,,,,,,,,,9,3,,,,,,,251,6,,,,,,,,,,,,,,,38,14,,,,,,,146,18,,,,,133,9,1727,20,,,,,,,174,6,,,6680,19,10,8,1271,17,95,3,9,8,,,257,13,,,,,943,18,,,,,,,,,,,,,,,,,,,,,,,254,9,,,,,110,10,,,,,321,7,,,,,,,321,6,,,,,,,22,4,927,12,934,13,,,,,,,39,3,,,,,36,29,,,,,,,,,,,,,,,11,2,29,9,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,14,12,5,219,12,,,,,,,,,,,,,,,,,,,,,1333,5,,,,,362,15,,,,,166,6,2217,9,,,,,,,,,,,8,3,,,,,23,5,,,81,7,27,10,,,,,42,12,30,1,,,932,2,,,,,,,,,,,,,133,6,,,,,,,259,9,,,,,197,7,15,3,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,1891,7
2243,23340,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,,,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,4867,2,,,,,,,,,,,9407,11,,,,,,,,,,,7,116,,,,,1450,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,8,,,,,192,12,,,,,,,,,,,,,,,,,770,17,735,16,,,,,,,,,,,,,22,41,,,,,,,,,,,,,,,,,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,6,,,,,,,,,,,4,8,,,,,,,,,,,,,1951,3,,,,,686,10,,,,,29,10,901,18,,,,,,,,,,,4,6,,,,,,,,,,,69,6,,,,,620,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,32
320,22119,14,,,,,,,,,,,105,17,,,,,,,23,2,,,,,,,,,,,,,14,1,,,113,8,,,,,,,,,14,3,,,,,64,5,,,,,,,154,15,,,16,2,53,20,2008,16,,,,,,,374,5,,,7695,13,17,4,1467,13,42,7,13,5,110,14,395,7,,,,,2344,6,,,,,17,2,10,3,,,,,16,2,25,2,12,4,,,,,81,24,47,5,,,,,,,,,583,5,,,,,,,268,7,,,,,,,32,2,439,28,209,38,,,,,14,4,,,,,25,2,37,28,,,,,,,22,2,,,,,,,,,70,6,29,8,,,,,,,,,15,6,,,,,191,4,,,,,,,,,,,,,868,7,41,1,167,16,,,,,,,13,4,,,,,,,,,,,,,784,12,,,,,254,19,,,,,122,8,1119,16,,,,,,,,,,,,,13,3,,,,,,,796,1,96,3,,,,,28,14,,,,,91,26,,,,,20,6,,,,,,,25,14,,,,,25,3,55,23,,,16,1,49,22,,,,,,,,,85,13,,,,,,,,,,,11,4,,,,,,,,,,,278,28
2425,21014,15,,,,,,,,,,,112,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,34,15,,,,,,,256,9,,,,,65,17,1479,24,,,,,,,,,,,5710,22,9,11,1640,11,,,4,19,237,9,288,8,,,,,1241,13,,,,,11,4,,,,,,,,,,,,,,,,,124,15,,,,,,,,,,,249,10,14,6,,,,,,,,,,,,,,,1081,10,454,18,,,,,,,,,,,,,11,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,23,,,,,,,,,,,,,,,,,,,,,,,,,949,7,,,,,1152,6,,,,,359,3,3903,6,,,,,,,,,,,,,,,,,,,,,121,5,,,,,,,,,,,,,146,17,,,,,5,8,,,,,,,,,,,,,,,220,12,,,,,359,3,,,,,,,,,31,17,,,,,,,,,,,,,,,,,,,,,,,441,22
29351,20257,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,,,,,,,,,,,,,,,,,9,56,,,,,,,123,21,,,,,,,3742,7,,,,,,,,,,,3118,41,,,291,43,105,2,,,,,146,23,,,,,285,52,,,,,,,,,,,,,,,,,,,,,,,279,8,,,,,,,,,,,51,29,40,5,,,,,,,,,,,,,,,,,77,61,,,,,,,,,,,,,14,52,,,,,,,,,,,,,,,,,198,2,117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,29,,,,,,,,,,,,,,,,,,,,,,,,,825,9,,,,,,,,,,,,,9054,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,39,,,,,,,,,,,,,,,,,,,,,,,,,,,747,1,,,,,,,,,631,5,,,,,,,,,,,,,,,,,,,,,,,114,48
13,19656,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,,,,,,,184,14,,,6,8,50,22,2056,15,,,,,,,78,8,,,7539,14,6,19,2423,7,,,12,6,,,83,32,,,4,2,605,26,,,,,,,,,,,,,,,,,,,,,,,922,3,,,,,,,,,,,186,13,,,3,1,,,,,,,,,,,,,480,26,1014,12,,,,,,,,,,,,,107,11,,,,,,,,,,,,,,,,,,,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,11,24,3,192,14,,,,,,,,,,,,,,,,,,,,,330,22,,,,,386,13,,,,,78,9,920,17,,,,,,,,,,,,,,,,,,,,,22,17,46,7,,,,,74,10,,,,,224,13,,,,,,,,,,,,,,,,,,,,,41,26,,,,,50,21,,,,,,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,664,18
2136,17714,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,5,,,,,,,,,,,,,,,,,,,,,,,340,6,,,,,,,4750,3,,,,,,,,,,,4949,25,12,7,287,44,,,,,2228,4,,,,,,,333,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,7,,,,,303,9,9,10,,,,,,,,,,,,,,,400,31,,,,,,,,,,,,,,,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,,,,,,,,,,,,,,,,,,,,,843,9,,,,,,,,,,,,,,,,,,,,,,,,,1322,6,,,,,,,,,,,,,71,77,,,,,,,,,,,,,,,,,14,8,,,231,3,,,,,13,3,295,4,4,3,,,399,7,,,,,,,,,,,,,,,,,,,,,300,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,55
1294,17071,19,,,,,,,,,,,63,19,,,,,,,9,6,,,,,,,,,,,,,,,,,33,16,,,,,,,,,,,,,,,27,23,,,,,,,,,,,,,50,23,1385,25,,,,,,,,,,,8334,12,7,16,986,19,,,2,20,158,11,230,16,,,,,1625,10,,,,,,,,,,,,,,,10,4,,,,,,,172,12,,,,,,,,,,,122,21,,,,,,,23,15,,,,,3,5,12,7,1112,9,,,,,,,,,,,,,,,116,10,,,,,,,,,,,,,,,,,,,25,9,,,,,,,7,4,,,,,,,6,11,,,,,,,,,,,,,1132,5,,,94,22,,,,,,,4,7,,,,,,,,,,,,,67,43,,,,,,,,,,,,,498,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,5,,,,,244,11,,,,,,,,,,,,,48,12,,,,,,,22,32,,,,,14,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,34
181,14534,20,10,4,,,,,,,,,201,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,,,,,,,,,,,,,122,11,1934,18,,,,,,,,,,,6773,18,,,1427,15,,,5,15,,,92,31,,,,,825,20,,,,,,,,,,,,,,,,,,,,,,,207,10,,,,,257,5,,,,,82,23,,,,,,,,,,,,,,,,,227,47,101,53,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,25,,,138,17,,,,,,,,,,,,,,,,,,,,,168,29,,,,,167,25,,,,,,,589,24,,,,,,,,,,,,,,,,,352,2,,,,,,,,,1,5,,,,,,,196,14,,,,,,,,,,,,,7,22,,,,,,,34,27,,,,,33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,30
3886,13480,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,2,,,,,,,,,,,,,,,15,32,,,,,,,238,10,,,,,91,13,3023,9,,,,,,,,,,,2599,48,7,17,534,34,16,12,29,2,166,10,249,15,,,,,475,34,,,,,2,6,,,,,,,,,,,,,,,,,51,35,,,,,,,,,,,815,2,,,,,,,,,,,,,,,,,1218,8,275,26,,,,,,,,,,,,,27,35,,,,,,,,,16,2,,,5,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,36,12,7,295,10,,,,,,,,,,,,,,,,,,,,,367,20,,,,,723,8,,,,,219,5,238,46,,,,,,,,,,,,,,,,,,,,,81,8,19,13,,,,,528,2,,,,,80,29,,,,,,,,,,,,,,,,,,,,,363,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,50
25821,12551,22,,,,,,,,,,,321,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,23,,,,,,,,,,,839,118,22,3,1269,18,,,,,,,,,,,,,3290,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,9,,,,,,,,,,,,,,,,,,,,,,,539,21
5072,11738,23,,,,,,,,,,,524,6,,,,,,,,,,,,,,,,,,,,,,,,,37,14,,,,,118,2,,,,,,,,,9,54,,,,,,,,,,,,,186,7,655,48,,,,,,,,,,,7370,15,5,30,144,59,,,,,36,17,,,,,,,383,43,,,,,,,,,,,,,,,,,53,2,,,,,,,340,2,,,,,,,,,,,,,,,,,150,10,,,,,,,,,130,68,264,27,,,,,,,,,,,,,35,30,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,,30,2,,,281,2,235,3,,,,,,,,,,,,,80,54,7,15,255,11,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,,,,,,,96,65,,,,,,,,,,,,,,,,,,,22,2,,,,,,,,,,,,,,,26,52,,,,,109,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,59
