bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2162,18151,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,,,9,35,,,,,,,90,16,,,,,24,30,1114,21,,,,,,,,,8737,10,,,609,26,,,,,,,81,26,,,639,25,,,,,3,4,,,,,,,,,,,,,,,17,40,,,,,,,,,,,301,5,,,,,,,7,20,,,,,,,4,9,506,19,6,111,,,,,,,4,4,,,,,94,7,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,50,6,10,,,,,,,,,,,,,,,,,,,,,,,399,14,,,,,157,25,,,,,14,11,4244,3,,,,,,,,,,,,,,,,,8,7,,,,,7,16,,,,,13,13,,,,,64,29,,,,,,,,,,,,,,,,,,,14,28,,,,,91,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,12
2425,17064,12,,,,,,,,,,,52,12,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,,,,29,17,,,,,,,103,12,,,,,113,8,1375,18,,,,,,,,,4375,21,5,18,1420,12,,,2,15,145,9,153,14,,,1057,16,,,,,,,,,,,,,,,,,,,,,138,12,,,,,,,,,,,138,12,,,,,,,,,,,,,,,,,893,9,563,19,,,,,,,,,,,,,14,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,21,,,,,,,,,,,,,,,,,,,,,,,,,892,7,,,,,893,5,,,,,155,3,3569,4,,,,,,,,,,,,,,,,,,,,,55,8,,,,,,,,,,,,,162,10,,,,,3,8,,,,,,,,,,,,,,,,,,,193,5,,,,,,,,,24,16,,,,,,,,,,,,,,,,,,,,,,,290,22
811,15754,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,,,,,,,21,34,,,,,,,1558,15,,,,,,,,,4440,20,2,38,2207,6,,,,,,,108,23,,,1312,13,,,,,,,,,,,,,12,2,,,,,,,853,3,,,,,,,,,,,96,16,,,,,,,,,,,,,,,,,50,97,329,27,,,,,,,,,,,,,452,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,6,,,26,27,,,,,,,,,,,,,,,,,,,,,292,19,,,,,682,7,,,,,132,5,247,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,6
2243,15675,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,,,,,,,,,11,31,,,,,,,,,,,,,,,3969,3,,,,,,,,,4991,19,,,,,,,,,,,,,,,1609,9,,,,,,,,,,,,,,,,,,,,,,,,,,,101,9,,,,,137,13,,,,,,,,,,,,,,,,,510,18,215,36,,,,,,,,,,,,,14,56,,,,,,,,,,,,,,,,,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,2,,,,,,,,,,,,,,,,,,,,,,,,,922,6,,,,,399,12,,,,,25,10,834,15,,,,,,,,,,,5,5,,,,,,,,,,,50,5,,,,,639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,41
320,15451,15,,,,,,,,,,,81,9,,,,,4,6,,,,,,,,,5,1,,,78,9,,,,,,,,,10,4,,,,,28,18,,,,,,,91,15,,,5,7,48,17,1069,22,,,,,221,5,,,6458,15,16,2,1160,17,22,11,,,63,14,187,9,,,1583,10,,,,,,,8,2,,,3,2,,,13,4,,,,,95,21,60,5,,,,,,,,,186,9,,,,,,,299,4,,,,,,,8,6,192,36,260,31,,,,,2,5,,,,,10,3,20,37,,,,,,,4,8,,,,,,,,,27,10,18,10,,,,,,,,,6,5,,,,,114,3,,,,,,,,,,,,,681,11,5,11,39,21,,,,,,,8,3,,,,,,,,,,,,,386,15,,,,,283,15,,,,,85,8,839,14,,,,,,,,,,,,,3,3,,,,,,,78,4,61,4,,,,,,,,,,,66,26,,,,,20,4,,,4,4,,,13,14,,,,,18,25,,,10,1,42,17,,,,,,,,,32,14,,,,,,,,,,,2,9,,,,,,,,,,,322,20
13,14882,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,14,,,,,,,91,14,,,3,9,29,26,1068,23,,,,,29,10,,,6524,14,3,27,1530,11,,,2,14,,,22,51,6,2,715,20,,,,,,,,,,,,,,,,,,,,,977,2,,,,,,,,,,,108,14,,,3,1,,,,,,,,,,,,,308,28,1021,13,,,,,,,,,,,,,55,14,,,,,,,,,,,,,,,,,,,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,13,8,6,44,19,,,,,,,,,,,,,,,,,,,,,175,26,,,,,280,17,,,,,50,9,657,18,,,,,,,,,,,,,,,,,,,,,20,14,39,7,,,,,72,8,,,,,123,17,,,,,,,,,,,,,,,,,,,30,16,,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,292,21
25821,14089,17,,,,,,,,,,,542,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197,12,,,,,,,,,815,100,4,26,1320,14,,,,,,,,,,,4174,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,7,,,,,,,,,,,,,,,,,,,,,,,1031,8
1294,13632,18,,,,,,,,,,,40,13,,,,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,5,,,,,,,,,,,,,48,18,1399,16,,,,,,,,,6550,13,13,4,763,23,,,,,47,15,157,13,,,1852,7,,,,,,,,,,,,,11,3,,,,,,,134,13,,,,,,,,,,,71,18,,,,,,,34,13,,,,,9,3,,,1066,6,,,,,,,,,,,,,,,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,420,15,,,18,29,,,,,,,10,2,,,,,,,,,,,,,38,50,,,,,,,,,,,,,466,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,9,,,,,,,,,,,,,31,10,,,,,21,22,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,29
181,12555,19,9,4,,,,,,,,,64,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,,,,,,,,,,,,,89,12,1281,19,,,,,,,,,6444,16,,,1299,15,,,6,8,,,67,29,,,1079,15,,,,,,,,,,,,,,,,,,,,,123,14,,,,,176,4,,,,,44,25,,,,,,,,,,,,,,,,,164,43,134,49,,,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,20,,,27,26,,,,,,,,,,,,,,,,,,,,,172,27,,,,,90,34,,,,,,,559,20,,,,,,,,,,,,,,,,,100,3,,,,,,,,,1,3,,,,,,,140,12,,,,,,,,,,,,,11,15,,,,,37,12,,,,,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,34
50381,12511,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,838,24,,,,,,,,,9384,9,,,482,29,,,,,79,13,129,18,,,274,48,,,,,,,,,,,,,,,,,,,,,147,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,16,105,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,11665,21,,,,,,,,,,,8,20,,,,,,,,,,,,,,,,,,,15,18,,,,,140,2,,,,,,,,,12,30,,,,,,,,,,,,,97,10,468,48,,,,,,,,,8193,11,5,19,79,70,,,,,38,18,,,,,369,44,,,,,,,,,,,,,,,30,2,,,,,,,465,2,,,,,,,,,,,,,,,,,164,9,,,,,,,,,99,66,376,23,,,,,,,,,,,,,61,12,,,,,,,,,,,,,,,,,,,,,,,,,24,1,,,11,3,,,130,2,68,4,,,,,,,,,,,,,93,42,4,12,250,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,53,,,,,,,,,,,,,,,,,,,18,2,,,,,,,,,,,,,,,31,48,,,,,226,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,53
2136,10762,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,7,,,,,,,,,,,,,,,,,,,,,,,279,4,,,,,,,2481,10,,,,,,,,,3382,24,5,17,222,44,,,,,810,4,,,,,399,40,,,,,,,,,,,,,,,,,,,,,,,,,,,120,8,,,,,163,10,,,,,,,,,,,,,,,,,307,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,978,5,,,,,,,,,,,,,,,,,,,,,,,,,954,5,,,,,,,,,,,,,66,76,,,,,,,,,,,,,,,,,3,9,,,127,2,,,,,5,2,,,5,4,,,248,7,,,,,,,,,,,,,,,,,,,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,67
3886,10263,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,5,,,,,,,,,,,,,,,32,15,,,,,,,167,9,,,,,76,14,3125,6,,,,,,,,,1873,52,8,10,429,34,13,15,7,7,81,12,159,12,,,450,34,,,,,7,3,,,,,,,,,,,,,,,25,35,,,,,,,,,,,581,2,,,,,,,,,,,,,,,,,722,10,95,59,,,,,,,,,,,,,22,31,,,,,,,,,7,2,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,31,1,18,92,10,,,,,,,,,,,,,,,,,,,,,245,24,,,,,701,6,,,,,159,2,205,37,,,,,,,,,,,,,,,,,,,,,62,6,15,12,,,,,334,3,,,,,89,22,,,,,,,,,,,,,,,,,,,44,10,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,42
27443,9754,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,,,,,,,42,25,,,11,2,38,23,602,39,,,,,17,12,,,470,145,10,7,474,31,73,4,,,,,77,27,,,413,37,,,,,,,,,,,,,,,,,,,,,29,32,,,,,60,11,,,,,,,,,,,,,,,,,,,,,,,441,20,2245,8,,,,,,,,,,,,,334,5,,,,,,,,,,,,,,,,,,,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,27,,,,,,,,,,,,,,,,,,,,,,,,,261,22,,,,,118,29,,,,,,,685,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,4,,,,,,,,,,,50,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866,2
2719,8946,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87,,,,,,,13,46,,,,,25,29,664,34,,,,,,,,,6059,17,9,9,320,37,9,19,,,,,42,36,,,674,23,,,,,,,,,,,,,,,,,,,,,87,22,,,,,,,,,,,38,28,,,,,,,,,,,,,,,,,378,24,,,,,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,48,,,,,,,,,,,,,,,,,,,,,,,,,52,43,,,,,,,,,,,,,186,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,36,,,,,,,,,,,,,,,,,,,,,,,,,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,26
