bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
320,24647,13,,,,,,,,,,,129,14,,,,,,,12,4,,,,,,,,,,,,,4,1,,,365,6,,,,,,,,,11,3,,,,,63,15,,,,,,,152,19,,,9,5,49,22,2825,15,,,,,,,401,6,,,6999,24,10,8,2208,11,76,5,,,78,14,583,8,,,,,2725,5,,,,,29,2,2,3,,,,,5,2,10,3,17,3,,,,,146,17,73,4,,,,,,,,,730,3,,,,,,,215,8,,,,,,,15,6,885,25,288,34,,,,,5,5,,,,,19,2,37,23,,,,,,,5,5,,,,,,,,,71,8,47,7,,,,,,,,,10,6,,,,,79,5,,,,,,,,,,,,,1281,10,23,4,195,7,,,,,,,8,3,,,,,,,,,,,,,724,11,,,,,371,17,,,,,200,8,1343,16,,,,,,,,,,,,,5,3,,,,,,,110,6,197,4,,,,,48,14,,,,,130,28,,,,,17,5,,,,,,,57,10,,,,,3,5,89,19,,,1,1,51,23,,,,,,,,,45,15,,,,,,,,,,,2,12,,,,,,,,,,,360,23
2425,23764,14,,,,,,,,,,,191,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,74,12,,,,,,,217,13,,,,,108,10,2330,22,,,,,,,,,,,6100,29,10,9,1739,16,,,10,6,171,10,323,16,,,,,1688,13,,,,,10,3,,,,,,,,,,,,,,,,,194,11,,,,,,,,,,,318,13,22,6,,,,,,,,,,,,,,,1331,13,624,19,,,,,,,,,,,,,18,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,30,,,,,,,,,,,,,,,,,,,,,,,,,1028,7,,,,,919,7,,,,,481,2,4250,6,,,,,,,,,,,,,,,,,,,,,97,7,,,,,,,,,,,,,342,11,,,,,3,8,,,,,,,,,,,,,,,98,18,,,,,415,4,,,,,,,,,26,18,,,,,,,,,,,,,,,,,,,,,,,265,27
2243,22897,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,13,,,,,,,,,,,,,,,15,43,,,,,,,,,,,,,,,4738,3,,,,,,,,,,,7754,19,,,,,,,,,,,21,74,,,,,1701,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,7,,,,,207,15,,,,,,,,,,,,,,,,,972,20,674,17,,,,,,,,,,,,,20,43,,,,,,,,,,,,,,,,,87,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,8,,,,,,,,,,,3,8,,,,,,,,,,,,,1655,3,,,,,668,11,,,,,47,10,969,20,,,,,,,,,,,1,7,,,,,,,,,,,207,3,,,,,1156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,31
463,22011,16,5,7,6,3,,,,,,,,,,,,,,,,,,,,,26,6,,,,,,,,,,,30,15,,,,,,,,,10,4,,,,,41,19,,,,,,,298,7,,,,,85,15,1891,28,,,,,,,,,,,10129,12,5,25,1244,23,14,15,6,10,8,26,135,31,,,,,1067,26,,,,,,,,,,,,,,,,,,,,,,,177,13,,,,,27,14,,,,,81,25,,,,,,,32,15,,,,,,,,,913,23,1665,8,,,,,,,,,,,,,46,21,,,,,,,4,9,,,,,,,,,8,13,,,,,,,,,,,,,,,,,7,10,,,,,,,,,,,,,402,26,5,14,55,24,,,,,,,,,,,,,,,,,,,,,372,25,,,,,942,6,,,,,,,1147,19,,,,,,,,,,,,,,,,,,,,,,,13,15,,,,,17,17,,,,,120,32,,,,,,,,,,,,,60,9,,,,,,,75,22,,,,,86,17,,,,,,,,,30,17,,,,,,,,,,,,,,,,,,,,,,,727,12
181,21886,17,9,5,,,,,,,,,173,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,10,,,,,,,,,,,,,105,11,3378,10,,,,,,,,,,,9952,14,,,1810,14,,,2,20,,,140,29,,,,,1473,16,,,,,,,,,,,,,,,,,,,,,,,178,12,,,,,574,3,,,,,172,16,,,,,,,,,,,,,,,,,439,44,236,40,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,18,,,57,23,,,,,,,,,,,,,,,,,,,,,200,32,,,,,196,25,,,,,,,687,25,,,,,,,,,,,,,,,,,615,2,,,,,,,,,2,4,,,,,,,324,12,,,,,,,,,,,,,30,14,,,,,,,80,21,,,,,43,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,30
2136,21072,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,5,,,,,,,,,,,,,,,,,,,,,,,344,5,,,,,,,3929,6,,,,,,,,,,,6837,25,7,14,280,51,,,,,2181,4,,,,,,,549,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,5,,,,,420,7,16,7,,,,,,,,,,,,,,,660,33,,,,,,,,,,,,,,,14,57,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,,1291,9,,,,,,,,,,,,,,,,,,,,,,,,,1349,5,,,,,,,,,,,,,56,85,,,,,,,,,,,,,,,,,23,7,,,265,2,,,,,12,3,435,4,6,3,,,317,14,,,,,,,,,,,,,,,,,,,,,1088,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,49
25821,18168,19,,,,,,,,,,,242,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415,9,,,,,,,,,,,1334,100,9,10,2013,12,,,,,,,,,,,,,5659,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,7,,,,,,,,,,,,,,,,,,,,,,,511,19
27443,18118,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,49,,,,,,,107,23,,,10,4,43,26,1020,50,,,,,,,85,12,,,520,189,6,22,609,36,28,8,,,,,160,26,,,,,448,52,,,,,,,,,,,,,,,,,,,,,,,71,29,,,,,51,13,,,,,,,,,,,,,,,,,,,,,,,726,30,1884,7,,,,,,,,,,,,,317,4,,,,,,,,,,,,,,,,,,,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,41,,,,,,,,,,,,,,,,,,,,,,,,,684,13,,,,,234,24,,,,,,,7105,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,3,,,,,,,,,,,,,64,18,,,,,,,,,266,9,,,,,,,,,,,,,,,,,,,,,,,2980,4
50381,18099,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,18,2418,21,,,,,,,,,,,11987,10,,,636,35,,,,,32,17,314,17,,,,,517,49,,,,,,,,,,,,,,,,,,,,,,,176,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216,15,81,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29351,17893,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,,,,,,,,,,,,,,,,,,,,,,,,,129,22,,,,,,,2620,18,,,,,,,,,,,3143,49,,,203,55,121,3,,,,,103,34,,,,,433,55,,,,,,,,,,,,,,,,,,,,,,,297,8,,,,,,,,,,,56,29,49,5,,,,,,,,,,,,,,,,,121,58,,,,,,,,,,,,,13,63,,,,,,,,,,,,,,,,,259,2,118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,48,,,,,,,,,,,,,,,,,,,,,,,,,673,14,,,,,,,,,,,,,8085,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,45,,,,,,,,,,,,,,,,,,,,,,,,,,,782,2,,,,,,,,,385,6,,,,,,,,,,,,,,,,,,,,,,,80,60
822,17778,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,67,10,,,,,,,,,,,,,,,70,13,,,,,,,267,9,,,9,6,26,31,2108,26,,,,,,,104,10,,,6044,31,7,13,894,29,,,,,,,604,6,,,,,1254,22,,,,,,,,,,,,,,,,,,,,,,,51,38,,,,,,,,,,,340,12,,,,,,,,,,,,,,,,,1746,9,356,29,,,,,,,,,,,,,133,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,13,12,7,127,12,,,,,,,,,,,,,,,,,,,,,593,16,,,,,268,21,,,,,,,931,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,,,,,,,,,11,26,,,,,,,,,,,,,,,,,,,,,,,499,20
