,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,13,22336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,7,,,,,,,155,19,,,14,5,61,16,2209,10,,,,,,,91,8,,,10100,10,8,8,2131,8,,,8,8,,,66,36,,,5,2,893,25,,,,,,,,,,,,,,,,,,,,,,,706,3,,,,,,,,,,,192,11,,,10,1,,,,,,,,,,,,,447,26,1010,10,,,,,,,,,,,,,63,16,,,,,,,,,,,,,,,,,,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,5,20,4,69,15,,,,,,,,,,,,,,,,,,,,,482,16,,,,,363,17,,,,,70,9,976,17,,,,,,,,,,,,,,,,,,,,,22,14,98,4,,,,,77,10,,,,,174,15,,,,,,,,,,,,,,,,,,,,,62,20,,,,,38,22,,,,,,,,,27,18,,,,,,,,,,,,,,,,,,,,,,,547,21
11,12,2425,22263,,,,,,,,,,,128,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,44,17,,,,,,,336,8,,,,,101,10,1407,22,,,,,,,,,,,6788,20,5,25,1682,12,,,8,9,194,10,305,9,,,,,1517,14,,,,,9,6,,,,,,,,,,,,,,,,,155,12,,,,,,,,,,,193,10,20,6,,,,,,,,,,,,,,,1086,8,452,20,,,,,,,,,,,,,13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,20,,,,,,,,,,,,,,,,,,,,,,,,,784,8,,,,,1026,4,,,,,251,4,4273,6,,,,,,,,,,,,,,,,,,,,,142,4,,,,,,,,,,,,,187,13,,,,,10,6,,,,,,,,,,,,,,,160,12,,,,,415,3,,,,,,,,,20,21,,,,,,,,,,,,,,,,,,,,,,,254,30
12,13,320,21455,,,,,,,,,,,136,14,,,,,,,29,3,,,,,,,,,,,,,14,1,,,132,8,,,,,,,,,15,3,,,,,63,6,,,,,,,207,14,,,15,4,41,22,1951,18,,,,,,,542,4,,,6736,21,27,2,1851,10,45,6,22,4,89,15,326,7,,,,,3174,5,,,,,24,2,12,3,,,,,12,2,16,4,15,3,,,,,88,20,78,5,,,,,,,,,408,5,,,,,,,240,8,,,,,,,20,7,339,34,269,29,,,,,18,4,,,,,29,2,31,31,,,,,,,20,2,,,,,,,,,46,8,29,10,,,,,,,,,14,6,,,,,100,5,,,,,,,,,,,,,775,9,24,2,66,18,,,,,,,18,4,,,,,,,,,,,,,702,10,,,,,256,20,,,,,152,8,1212,14,,,,,,,,,,,,,20,3,,,,,,,147,3,110,3,,,,,34,14,,,,,104,20,,,,,22,5,,,,,,,57,12,,,,,26,2,59,23,,,19,1,59,17,,,,,,,,,55,16,,,,,,,,,,,15,3,,,,,,,,,,,300,25
13,14,2243,20219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,,,,,,,,,,,,,,,17,33,,,,,,,,,,,,,,,3410,6,,,,,,,,,,,8000,14,,,,,,,,,,,15,88,,,,,1791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,9,,,,,171,13,,,,,,,,,,,,,,,,,677,18,602,16,,,,,,,,,,,,,20,44,,,,,,,,,,,,,,,,,83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,11,,,,,,,,,,,2,9,,,,,,,,,,,,,1577,3,,,,,671,10,,,,,27,10,1066,16,,,,,,,,,,,5,6,,,,,,,,,,,89,5,,,,,787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,29
14,15,27443,19537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,24,,,,,,,82,27,,,18,3,60,17,1038,28,,,,,,,86,9,,,977,106,16,5,495,31,28,9,,,,,132,25,,,,,447,46,,,,,,,,,,,,,,,,,,,,,,,52,32,,,,,56,13,,,,,,,,,,,,,,,,,,,,,,,397,29,2349,6,,,,,,,,,,,,,429,2,,,,,,,,,,,,,,,,,,,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,31,,,,,,,,,,,,,,,,,,,,,,,,,360,20,,,,,243,21,,,,,,,6023,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,2,,,,,,,,,,,,,127,9,,,,,,,,,349,7,,,,,,,,,,,,,,,,,,,,,,,4869,5
15,16,29351,19256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,,,,,,,,,,,,,,,,,10,48,,,,,,,140,22,,,,,,,2579,8,,,,,,,,,,,2934,41,,,157,58,107,3,,,,,129,28,,,,,407,51,,,,,,,,,,,,,,,,,,,,,,,229,9,,,,,,,,,,,57,25,49,5,,,,,,,,,,,,,,,,,80,58,,,,,,,,,,,,,3,96,,,,,,,,,,,,,,,,,216,2,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,35,,,,,,,,,,,,,,,,,,,,,,,,,625,12,,,,,,,,,,,,,9061,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,60,,,,,,,,,,,,,,,,,,,,,,,,,,,996,1,,,,,,,,,1056,4,,,,,,,,,,,,,,,,,,,,,,,97,52
16,17,2136,17245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,6,,,,,,,,,,,,,,,,,,,,,,,479,5,,,,,,,3694,3,,,,,,,,,,,5333,24,7,12,245,45,,,,,1934,4,,,,,,,438,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,5,,,,,284,8,12,7,,,,,,,,,,,,,,,824,12,,,,,,,,,,,,,,,11,58,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,,,,,,,,,,,,,,,,,,,,,813,8,,,,,,,,,,,,,,,,,,,,,,,,,1185,6,,,,,,,,,,,,,65,82,,,,,,,,,,,,,,,,,17,6,,,236,2,,,,,9,4,291,4,6,3,,,411,6,,,,,,,,,,,,,,,,,,,,,343,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,48
17,18,1294,16876,,,,,,,,,,,30,24,,,,,,,8,7,,,,,,,,,,,,,,,,,6,25,,,,,,,,,,,,,,,53,12,,,,,,,,,,,,,54,20,1196,25,,,,,,,,,,,8392,12,5,21,1014,20,,,7,10,194,9,242,11,,,,,1918,11,,,,,,,,,,,,,,,6,8,,,,,,,165,10,,,,,,,,,,,109,18,,,,,,,22,15,,,,,2,7,6,10,933,11,,,,,,,,,,,,,,,174,7,,,,,,,,,,,,,,,,,,,13,13,,,,,,,5,4,,,,,,,5,11,,,,,,,,,,,,,876,7,,,43,24,,,,,,,2,8,,,,,,,,,,,,,56,47,,,,,,,,,,,,,716,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9,,,,,209,9,,,,,,,,,,,,,68,11,,,,,,,26,28,,,,,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,33
18,19,181,14580,15,4,,,,,,,,,209,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,19,,,,,,,,,,,,,91,11,1618,19,,,,,,,,,,,7728,15,,,1123,18,,,5,15,,,82,30,,,,,988,23,,,,,,,,,,,,,,,,,,,,,,,107,17,,,,,228,6,,,,,61,23,,,,,,,,,,,,,,,,,215,44,98,55,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,23,,,46,23,,,,,,,,,,,,,,,,,,,,,114,36,,,,,109,35,,,,,,,586,26,,,,,,,,,,,,,,,,,310,2,,,,,,,,,,,,,,,,,154,17,,,,,,,,,,,,,12,17,,,,,,,52,25,,,,,38,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,31
19,20,178900,14220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,49,,,,,,,102,24,,,,,,,2209,11,,,,,,,,,,,9365,11,,,,,,,,,,,,,,,,,927,24,,,,,,,,,,,,,,,,,,,,,,,309,7,,,,,,,,,,,68,22,,,,,,,,,,,,,,,,,179,55,189,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,45,,,,,,,,,,,,,,,,,,,,,,,,,115,35,,,,,,,,,,,,,543,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,2719,14038,,,,,,,,,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,,,,,,,13,56,,,,,32,27,644,40,,,,,,,,,,,10723,9,,,347,37,4,20,,,,,40,47,,,,,762,32,,,,,,,,,,,,,,,,,,,,,,,165,11,,,,,,,,,,,34,33,,,,,,,,,,,,,,,,,338,35,,,,,,,,,,,,,,,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,49,,,,,,,,,,,,,,,,,,,,,,,,,40,60,,,,,,,,,,,,,343,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,53,,,,,,,,,,,,,,,,,,,,,,,,,,,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,27
21,22,25821,12691,,,,,,,,,,,275,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,20,,,,,,,,,,,976,107,6,19,855,22,,,,,,,,,,,,,3859,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,9,,,,,,,,,,,,,,,,,,,,,,,464,22
22,23,5072,12286,,,,,,,,,,,462,6,,,,,,,,,,,,,,,,,,,,,,,,,17,18,,,,,141,2,,,,,,,,,5,78,,,,,,,,,,,,,111,9,615,47,,,,,,,,,,,8196,13,4,31,84,78,,,,,25,20,,,,,,,466,44,,,,,,,,,,,,,,,,,50,2,,,,,,,461,2,,,,,,,,,,,,,,,,,122,10,,,,,,,,,166,58,253,30,,,,,,,,,,,,,86,12,,,,,,,,,,,,,,,,,,,,,,,,,25,2,,,34,2,,,331,2,50,6,,,,,,,,,,,,,52,67,9,11,92,11,,,,,,,,,,,,,,,,,,,,,,,,,,,43,51,,,,,,,141,60,,,,,,,,,,,,,,,,,,,30,2,,,,,,,,,,,,,,,23,59,,,,,109,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,62
